13.217158,0.309235,0.000000
24.389098,0.292164,0.000000
17.744759,2.960770,0.000000
12.236532,0.984492,0.000000
0.633678,12.783075,0.000000
9.143393,10.346502,1.000000
13.044317,14.673398,0.000000
19.608493,1.762616,0.000000
5.207448,6.605968,1.000000
11.562177,12.673213,0.000000
14.797847,4.568099,0.000000
24.768329,14.849488,0.000000
11.710402,7.000313,1.000000
15.556630,10.507865,0.000000
16.399735,3.138432,0.000000
7.659202,1.948105,0.000000
6.216506,6.652480,1.000000
11.682972,11.385562,0.000000
5.657140,9.895558,1.000000
0.851369,6.641125,0.000000
5.200116,6.692977,1.000000
21.668424,12.110894,0.000000
9.275950,4.718656,1.000000
19.345273,0.639681,0.000000
7.209087,12.357106,1.000000
10.912928,13.148706,0.000000
8.318276,5.063939,1.000000
24.613190,6.017447,0.000000
15.093442,14.690638,0.000000
17.015986,0.909899,0.000000
14.980695,5.212853,0.000000
3.175938,5.104379,0.000000
4.976392,9.582615,1.000000
14.443706,4.769137,0.000000
2.658043,10.032714,0.000000
14.775998,9.539325,0.000000
15.817679,5.740385,0.000000
16.628851,4.560749,0.000000
6.486331,6.326589,1.000000
0.028738,2.814424,0.000000
6.676259,5.809489,1.000000
19.578995,11.316627,0.000000
20.579755,3.928503,0.000000
23.531428,5.772046,0.000000
11.640600,9.102540,1.000000
23.113722,2.203240,0.000000
3.769115,5.708565,1.000000
22.327532,5.137894,0.000000
0.947688,11.365536,0.000000
23.380523,0.217515,0.000000
19.606323,5.843437,0.000000
24.377437,7.130363,0.000000
12.211350,0.360343,0.000000
13.435257,11.190319,0.000000
10.638525,8.222497,1.000000
3.897709,3.314762,0.000000
23.530287,14.124160,0.000000
20.359709,5.040637,0.000000
15.688158,1.648692,0.000000
10.629062,7.141358,1.000000
0.551362,5.163803,0.000000
4.474644,8.382333,1.000000
13.754871,6.359414,0.000000
1.108555,6.676487,0.000000
8.462553,14.411954,0.000000
6.881323,13.693313,0.000000
9.882084,12.893938,0.000000
17.980416,8.407242,0.000000
12.533375,7.363028,1.000000
15.582018,14.074564,0.000000
4.767532,1.875940,0.000000
0.626826,7.847498,0.000000
22.734255,8.784332,0.000000
7.619312,3.331169,1.000000
