15.072191,14.428385,0.000000
14.381424,7.796798,0.000000
1.490047,2.189053,0.000000
17.843477,4.364816,0.000000
20.727857,4.066879,0.000000
21.044860,7.522573,0.000000
1.142296,12.216013,0.000000
3.761790,10.172073,1.000000
7.341396,0.223413,0.000000
23.005751,6.389938,0.000000
8.569959,0.555273,0.000000
16.789629,8.326687,0.000000
17.412093,1.569458,0.000000
13.892626,8.094411,0.000000
8.483607,11.863594,1.000000
0.637926,8.474297,0.000000
12.961295,0.122666,0.000000
7.918417,1.762332,0.000000
18.716686,3.155838,0.000000
24.244965,11.676252,0.000000
23.503045,6.636680,0.000000
14.849002,9.968108,0.000000
12.930824,12.928844,0.000000
2.906836,9.992057,0.000000
13.200419,10.198399,0.000000
19.048645,14.098012,0.000000
9.388146,10.199524,1.000000
9.547437,9.911437,1.000000
17.095417,3.615619,0.000000
10.962895,9.235553,1.000000
2.710563,8.536849,0.000000
2.331635,3.916265,0.000000
16.500326,4.776741,0.000000
20.504308,8.680417,0.000000
6.880529,14.367882,0.000000
23.504370,0.076020,0.000000
18.368124,0.208528,0.000000
3.176571,12.346964,0.000000
9.428726,6.726984,1.000000
3.472286,0.464228,0.000000
5.585949,3.427402,0.000000
10.280871,4.266439,1.000000
22.181345,12.063608,0.000000
24.510584,8.654127,0.000000
9.516497,7.338462,1.000000
0.761991,2.760262,0.000000
18.366708,2.093617,0.000000
13.453954,4.700105,0.000000
14.639168,5.942204,0.000000
12.073722,8.830181,1.000000
22.750129,2.269609,0.000000
7.423246,1.090334,0.000000
20.293216,7.767131,0.000000
20.756638,10.155523,0.000000
7.825426,14.483306,0.000000
10.399342,10.711665,1.000000
6.024977,7.683529,1.000000
2.801740,7.092603,0.000000
24.230960,14.214835,0.000000
6.715948,6.363528,1.000000
12.816067,9.811024,0.000000
17.899477,6.470511,0.000000
22.410188,13.860126,0.000000
18.789305,3.695573,0.000000
23.079389,0.298685,0.000000
21.340835,13.389329,0.000000
8.810606,7.266968,1.000000
5.666028,6.045198,1.000000
12.313139,12.317585,0.000000
24.383930,9.946130,0.000000
19.485768,9.702415,0.000000
18.234627,14.955714,0.000000
21.792688,11.430252,0.000000
24.115967,13.236110,0.000000
7.404067,12.960278,1.000000
3.675385,8.763806,1.000000
1.531439,9.236300,0.000000
0.099875,0.831566,0.000000
21.985713,1.542948,0.000000
3.280664,5.475276,0.000000
9.991078,9.509586,1.000000
4.486685,13.433585,0.000000
